生徒ID,請求情報ID,支払日時,支払金額,合計,差引,11月売上,12月売上,01月売上,02月売上,03月売上,04月売上
S00000010190,2867248,"2025-12-01 04:27:03",19305,115830,-96525,0,115830,0,0,0,0
S00000010190,2867249,"2025-12-01 04:27:03",0,0,0,0,0,0,0,0,0
S00000010274,2870918,"2025-12-04 03:23:37",11880,71280,-59400,0,64386,6894,0,0,0
S00000010404,2901199,"2025-12-25 03:18:22",11880,71280,-59400,0,16098,55182,0,0,0
S00000010462,2889618,"2025-12-22 03:21:40",11880,71280,-59400,0,22998,48282,0,0,0
S00000010471,2873203,"2025-12-06 03:30:51",14107,84642,-70535,0,70992,13650,0,0,0
S00000010471,2873204,"2025-12-06 03:30:51",0,0,0,0,0,0,0,0,0
S00000010515,2881042,"2025-12-13 03:35:29",14107,84642,-70535,0,51882,32760,0,0,0
S00000010515,2881043,"2025-12-13 03:35:29",0,0,0,0,0,0,0,0,0
S00000010597,2886689,"2025-12-19 03:15:40",13365,80190,-66825,0,33630,46560,0,0,0
S00000010597,2886690,"2025-12-19 03:15:41",0,0,0,0,0,0,0,0,0
S00000010629,2909049,"2025-12-30 03:24:37",12622,75732,-63110,0,4890,70842,0,0,0
S00000010629,2909050,"2025-12-30 03:24:37",0,0,0,0,0,0,0,0,0
S00000010654,2866941,"2025-12-01 04:16:35",14107,84642,-70535,0,84642,0,0,0,0
S00000010654,2866942,"2025-12-01 04:16:35",0,0,0,0,0,0,0,0,0
S00000010656,2907045,"2025-12-28 03:17:18",11880,71280,-59400,0,9198,62082,0,0,0
S00000010711,2888357,"2025-12-20 03:26:36",13365,80190,-66825,0,31044,49146,0,0,0
S00000010711,2888358,"2025-12-20 03:26:36",0,0,0,0,0,0,0,0,0
S00000010732,2875625,"2025-12-08 17:33:48",0,0,0,0,0,0,0,0,0
S00000010732,2875626,"2025-12-08 17:33:48",7425,44550,-37125,0,34494,10056,0,0,0
S00000010756,2909511,"2025-12-30 20:26:29",0,0,0,0,0,0,0,0,0
S00000010756,2909512,"2025-12-30 20:26:29",7425,7425,0,0,0,7425,0,0,0
S00000010760,2882997,"2025-12-16 03:25:34",11880,71280,-59400,0,36792,34488,0,0,0
S00000010760,2882998,"2025-12-16 03:25:38",990,5940,-4950,0,3066,2874,0,0,0
S00000010795,2873778,"2025-12-07 03:23:01",11880,71280,-59400,0,57486,13794,0,0,0
S00000010795,2873794,"2025-12-07 03:23:50",990,5940,-4950,0,4794,1146,0,0,0
S00000010816,2881757,"2025-12-14 03:32:47",14107,84642,-70535,0,49152,35490,0,0,0
S00000010816,2881758,"2025-12-14 03:32:47",0,0,0,0,0,0,0,0,0
S00000010856,2880603,"2025-12-13 03:16:07",13365,80190,-66825,0,49152,31038,0,0,0
S00000010856,2880604,"2025-12-13 03:16:08",0,0,0,0,0,0,0,0,0
S00000011051,2873172,"2025-12-06 03:29:50",13365,80190,-66825,0,67260,12930,0,0,0
S00000011051,2873173,"2025-12-06 03:29:51",0,0,0,0,0,0,0,0,0
S00000011116,2865982,"2025-12-01 03:36:25",990,5940,-4950,0,5940,0,0,0,0
S00000011116,2865987,"2025-12-01 03:36:37",11880,71280,-59400,0,71280,0,0,0,0
S00000011226,2882111,"2025-12-15 03:20:28",11880,71280,-59400,0,39090,32190,0,0,0
S00000011261,2875721,"2025-12-08 23:00:15",0,0,0,0,0,0,0,0,0
S00000011261,2875722,"2025-12-08 23:00:15",7425,44550,-37125,0,34494,10056,0,0,0
S00000011392,2881347,"2025-12-14 03:15:12",14107,84642,-70535,0,49152,35490,0,0,0
S00000011392,2881348,"2025-12-14 03:15:12",0,0,0,0,0,0,0,0,0
S00000011393,2907741,"2025-12-29 03:17:30",11880,71280,-59400,0,6900,64380,0,0,0
S00000011394,2868028,"2025-12-02 03:18:47",11880,71280,-59400,0,68982,2298,0,0,0
S00000011420,2871836,"2025-12-05 03:17:14",11880,71280,-59400,0,62088,9192,0,0,0
S00000011426,2868010,"2025-12-02 03:17:56",11880,71280,-59400,0,68982,2298,0,0,0
S00000011502,2876932,"2025-12-10 03:19:44",11880,71280,-59400,0,50586,20694,0,0,0
S00000011505,2871363,"2025-12-04 03:40:57",19305,115830,-96525,0,104622,11208,0,0,0
S00000011505,2871364,"2025-12-04 03:40:57",0,0,0,0,0,0,0,0,0
S00000011595,2886699,"2025-12-19 03:16:04",11880,71280,-59400,0,29892,41388,0,0,0
S00000011767,2877678,"2025-12-11 03:16:09",11880,71280,-59400,0,48288,22992,0,0,0
S00000011803,2886711,"2025-12-19 03:16:36",11880,71280,-59400,0,29892,41388,0,0,0
S00000011825,2880912,"2025-12-13 03:30:50",13365,80190,-66825,0,49152,31038,0,0,0
S00000011825,2880913,"2025-12-13 03:30:50",0,0,0,0,0,0,0,0,0
S00000012042,2873678,"2025-12-07 03:17:21",17820,106920,-89100,0,86226,20694,0,0,0
S00000012125,2881797,"2025-12-14 03:34:17",14107,84642,-70535,0,49152,35490,0,0,0
S00000012125,2881798,"2025-12-14 03:34:17",0,0,0,0,0,0,0,0,0
S00000012130,2907767,"2025-12-29 03:19:02",11880,71280,-59400,0,6900,64380,0,0,0
S00000012133,2889962,"2025-12-22 03:34:31",14850,89100,-74250,0,28746,60354,0,0,0
S00000012133,2889963,"2025-12-22 03:34:31",0,0,0,0,0,0,0,0,0
S00000012157,2872068,"2025-12-05 03:29:22",12622,75732,-63110,0,65964,9768,0,0,0
S00000012157,2872069,"2025-12-05 03:29:23",0,0,0,0,0,0,0,0,0
S00000012174,2882227,"2025-12-15 03:25:17",13365,80190,-66825,0,43980,36210,0,0,0
S00000012174,2882228,"2025-12-15 03:25:17",0,0,0,0,0,0,0,0,0
S00000012206,2894923,"2025-12-23 03:16:52",11880,71280,-59400,0,20700,50580,0,0,0
S00000012594,2867303,"2025-12-01 04:29:04",14107,84642,-70535,0,84642,0,0,0,0
S00000012594,2867304,"2025-12-01 04:29:05",0,0,0,0,0,0,0,0,0
S00000012619,2878505,"2025-12-12 03:17:07",11880,71280,-59400,0,45990,25290,0,0,0
S00000012698,2880630,"2025-12-13 03:17:03",13365,80190,-66825,0,49152,31038,0,0,0
S00000012698,2880631,"2025-12-13 03:17:04",0,0,0,0,0,0,0,0,0
S00000012750,2876999,"2025-12-10 03:23:51",11880,71280,-59400,0,50586,20694,0,0,0
S00000012919,2868198,"2025-12-02 03:29:05",11880,71280,-59400,0,68982,2298,0,0,0
S00000013015,2870720,"2025-12-03 20:12:10",19800,118800,-99000,0,111138,7662,0,0,0
S00000013015,2880738,"2025-12-13 03:23:27",11880,71280,-59400,0,43692,27588,0,0,0
S00000013076,2874464,"2025-12-08 03:18:11",11880,71280,-59400,0,55188,16092,0,0,0
S00000013104,2904103,"2025-12-26 03:32:35",14107,84642,-70535,0,16386,68256,0,0,0
S00000013104,2904104,"2025-12-26 03:32:35",0,0,0,0,0,0,0,0,0
S00000013197,2868038,"2025-12-02 03:19:23",17820,106920,-89100,0,103476,3444,0,0,0
S00000013227,2898246,"2025-12-24 03:16:39",11880,71280,-59400,0,18396,52884,0,0,0
S00000013230,2867015,"2025-12-01 04:19:05",13365,80190,-66825,0,80190,0,0,0,0
S00000013230,2867016,"2025-12-01 04:19:06",0,0,0,0,0,0,0,0,0
S00000013239,2886078,"2025-12-18 03:39:20",14107,84642,-70535,0,38226,46416,0,0,0
S00000013239,2886079,"2025-12-18 03:39:21",0,0,0,0,0,0,0,0,0
S00000013279,2868532,"2025-12-02 03:41:10",13365,80190,-66825,0,77604,2586,0,0,0
S00000013279,2868533,"2025-12-02 03:41:10",0,0,0,0,0,0,0,0,0
S00000013339,2872951,"2025-12-06 03:21:44",11880,71280,-59400,0,59784,11496,0,0,0
S00000013477,2907237,"2025-12-28 03:26:58",11880,71280,-59400,0,9198,62082,0,0,0
S00000013521,2871840,"2025-12-05 03:17:25",11880,71280,-59400,0,62088,9192,0,0,0
S00000013625,2898341,"2025-12-24 03:21:32",13365,80190,-66825,0,20700,59490,0,0,0
S00000013625,2898342,"2025-12-24 03:21:32",0,0,0,0,0,0,0,0,0
S00000013679,2883958,"2025-12-17 03:25:09",13365,80190,-66825,0,38802,41388,0,0,0
S00000013679,2883959,"2025-12-17 03:25:09",0,0,0,0,0,0,0,0,0
S00000013685,2876257,"2025-12-09 03:36:45",14107,84642,-70535,0,62802,21840,0,0,0
S00000013685,2876258,"2025-12-09 03:36:46",0,0,0,0,0,0,0,0,0
S00000013710,2866199,"2025-12-01 03:48:59",11880,71280,-59400,0,71280,0,0,0,0
S00000013721,2874738,"2025-12-08 03:30:29",11880,71280,-59400,0,55188,16092,0,0,0
S00000013733,2872213,"2025-12-05 03:34:29",13365,80190,-66825,0,69846,10344,0,0,0
S00000013733,2872214,"2025-12-05 03:34:29",0,0,0,0,0,0,0,0,0
S00000013973,2876919,"2025-12-10 03:18:59",11880,71280,-59400,0,50586,20694,0,0,0
S00000014120,2866713,"2025-12-01 04:08:44",11880,71280,-59400,0,71280,0,0,0,0
S00000014181,2883816,"2025-12-17 03:17:38",13365,80190,-66825,0,38802,41388,0,0,0
S00000014181,2883817,"2025-12-17 03:17:38",0,0,0,0,0,0,0,0,0
S00000014185,2882518,"2025-12-15 03:35:29",11880,71280,-59400,0,39090,32190,0,0,0
S00000014375,2909615,"2025-12-31 03:18:39",11880,71280,-59400,0,2304,68976,0,0,0
S00000014391,2903941,"2025-12-26 03:26:57",13365,80190,-66825,0,15522,64668,0,0,0
S00000014391,2903942,"2025-12-26 03:26:57",0,0,0,0,0,0,0,0,0
S00000014424,2869577,"2025-12-03 03:34:26",13365,80190,-66825,0,75018,5172,0,0,0
S00000014424,2869578,"2025-12-03 03:34:26",0,0,0,0,0,0,0,0,0
S00000014470,2894918,"2025-12-23 03:16:37",11880,71280,-59400,0,20700,50580,0,0,0
S00000014484,2871494,"2025-12-04 06:52:21",0,0,0,0,0,0,0,0,0
S00000014484,2871495,"2025-12-04 06:52:21",7425,44550,-37125,0,40242,4308,0,0,0
S00000014512,2883944,"2025-12-17 03:24:37",13365,80190,-66825,0,38802,41388,0,0,0
S00000014512,2883945,"2025-12-17 03:24:38",0,0,0,0,0,0,0,0,0
S00000014536,2907718,"2025-12-29 03:16:13",990,5940,-4950,0,576,5364,0,0,0
S00000014536,2907789,"2025-12-29 03:20:28",11880,71280,-59400,0,6900,64380,0,0,0
S00000014553,2876269,"2025-12-09 03:37:07",14107,84642,-70535,0,62802,21840,0,0,0
S00000014553,2876270,"2025-12-09 03:37:07",0,0,0,0,0,0,0,0,0
S00000014611,2885993,"2025-12-18 03:36:16",14850,89100,-74250,0,40242,48858,0,0,0
S00000014611,2885994,"2025-12-18 03:36:16",0,0,0,0,0,0,0,0,0
