生徒ID,請求情報ID,支払日時,支払金額,合計,差引,09月売上,10月売上,11月売上,12月売上,01月売上,02月売上
S00000009914,2812397,"2025-10-14 03:18:13",13365,0,13365,0,0,0,0,0,0
S00000009914,2812398,"2025-10-14 03:18:13",0,0,0,0,0,0,0,0,0
S00000009940,2822326,"2025-10-24 03:18:21",11880,0,11880,0,0,0,0,0,0
S00000009956,2812495,"2025-10-14 03:23:40",11880,0,11880,0,0,0,0,0,0
S00000010046,2816318,"2025-10-17 03:27:43",14107,0,14107,0,0,0,0,0,0
S00000010046,2816319,"2025-10-17 03:27:43",0,0,0,0,0,0,0,0,0
S00000010075,2794177,"2025-10-01 03:34:37",11880,0,11880,0,0,0,0,0,0
S00000010134,2820223,"2025-10-22 03:20:39",11880,0,11880,0,0,0,0,0,0
S00000010150,2810885,"2025-10-12 01:20:38",7425,0,7425,0,0,0,0,0,0
S00000010150,2810886,"2025-10-12 01:20:38",9900,0,9900,0,0,0,0,0,0
S00000010150,2810887,"2025-10-12 01:20:38",0,0,0,0,0,0,0,0,0
S00000010180,2824752,"2025-10-27 03:24:27",13365,0,13365,0,0,0,0,0,0
S00000010180,2824753,"2025-10-27 03:24:28",0,0,0,0,0,0,0,0,0
S00000010190,2795753,"2025-10-01 04:36:15",19305,0,19305,0,0,0,0,0,0
S00000010190,2795754,"2025-10-01 04:36:15",0,0,0,0,0,0,0,0,0
S00000010274,2801317,"2025-10-04 03:24:22",11880,0,11880,0,0,0,0,0,0
S00000010404,2823425,"2025-10-25 03:18:45",11880,0,11880,0,0,0,0,0,0
S00000010462,2820247,"2025-10-22 03:22:10",11880,0,11880,0,0,0,0,0,0
S00000010471,2804954,"2025-10-06 19:12:42",0,0,0,0,0,0,0,0,0
S00000010471,2804955,"2025-10-06 19:12:42",14107,0,14107,0,0,0,0,0,0
S00000010515,2812117,"2025-10-13 03:38:25",14107,0,14107,0,0,0,0,0,0
S00000010515,2812118,"2025-10-13 03:38:25",0,0,0,0,0,0,0,0,0
S00000010597,2817867,"2025-10-19 03:15:33",14107,0,14107,0,0,0,0,0,0
S00000010597,2817868,"2025-10-19 03:15:33",0,0,0,0,0,0,0,0,0
S00000010629,2828805,"2025-10-30 03:25:37",12622,0,12622,0,0,0,0,0,0
S00000010629,2828806,"2025-10-30 03:25:37",0,0,0,0,0,0,0,0,0
S00000010654,2795272,"2025-10-01 04:19:09",14850,0,14850,0,0,0,0,0,0
S00000010654,2795273,"2025-10-01 04:19:09",0,0,0,0,0,0,0,0,0
S00000010656,2825926,"2025-10-28 03:17:27",11880,0,11880,0,0,0,0,0,0
S00000010711,2818734,"2025-10-20 03:28:03",13365,0,13365,0,0,0,0,0,0
S00000010711,2818735,"2025-10-20 03:28:03",0,0,0,0,0,0,0,0,0
S00000010760,2814441,"2025-10-16 03:26:49",11880,0,11880,0,0,0,0,0,0
S00000010760,2814442,"2025-10-16 03:26:53",990,0,990,0,0,0,0,0,0
S00000010795,2805542,"2025-10-07 03:23:47",11880,0,11880,0,0,0,0,0,0
S00000010795,2805561,"2025-10-07 03:24:49",990,0,990,0,0,0,0,0,0
S00000010816,2812866,"2025-10-14 03:38:04",14107,0,14107,0,0,0,0,0,0
S00000010816,2812867,"2025-10-14 03:38:04",0,0,0,0,0,0,0,0,0
S00000010856,2811586,"2025-10-13 03:16:02",13365,0,13365,0,0,0,0,0,0
S00000010856,2811587,"2025-10-13 03:16:03",0,0,0,0,0,0,0,0,0
S00000011051,2804898,"2025-10-06 16:56:47",0,0,0,0,0,0,0,0,0
S00000011051,2804899,"2025-10-06 16:56:48",7425,0,7425,0,0,0,0,0,0
S00000011116,2794166,"2025-10-01 03:34:08",990,0,990,0,0,0,0,0,0
S00000011116,2794171,"2025-10-01 03:34:21",11880,0,11880,0,0,0,0,0,0
S00000011226,2813481,"2025-10-15 03:20:28",11880,0,11880,0,0,0,0,0,0
S00000011295,2812334,"2025-10-20 03:36:46",14107,0,14107,0,0,0,0,0,0
S00000011295,2818987,"2025-10-20 03:36:46",0,0,0,0,0,0,0,0,0
S00000011392,2812367,"2025-10-14 00:02:03",0,0,0,0,0,0,0,0,0
S00000011392,2812368,"2025-10-14 00:02:04",7425,0,7425,0,0,0,0,0,0
S00000011393,2827429,"2025-10-29 03:17:35",11880,0,11880,0,0,0,0,0,0
S00000011394,2796807,"2025-10-02 03:19:23",11880,0,11880,0,0,0,0,0,0
S00000011420,2802083,"2025-10-05 03:17:01",11880,0,11880,0,0,0,0,0,0
S00000011426,2796789,"2025-10-02 03:18:30",11880,0,11880,0,0,0,0,0,0
S00000011502,2809282,"2025-10-10 03:20:03",11880,0,11880,0,0,0,0,0,0
S00000011505,2801920,"2025-10-04 08:45:41",13761,0,13761,0,0,0,0,0,0
S00000011505,2801921,"2025-10-04 08:45:41",0,0,0,0,0,0,0,0,0
S00000011595,2817879,"2025-10-19 03:16:03",11880,0,11880,0,0,0,0,0,0
S00000011613,2820423,"2025-10-22 03:29:13",13365,0,13365,0,0,0,0,0,0
S00000011613,2820424,"2025-10-22 03:29:14",0,0,0,0,0,0,0,0,0
S00000011767,2810230,"2025-10-11 03:16:14",11880,0,11880,0,0,0,0,0,0
S00000011803,2817893,"2025-10-19 03:16:39",11880,0,11880,0,0,0,0,0,0
S00000011825,2811939,"2025-10-13 03:32:11",13365,0,13365,0,0,0,0,0,0
S00000011825,2811940,"2025-10-13 03:32:11",0,0,0,0,0,0,0,0,0
S00000012042,2805429,"2025-10-07 03:17:19",17820,0,17820,0,0,0,0,0,0
S00000012125,2812931,"2025-10-14 03:40:30",14107,0,14107,0,0,0,0,0,0
S00000012125,2812932,"2025-10-14 03:40:30",0,0,0,0,0,0,0,0,0
S00000012130,2827460,"2025-10-29 03:19:34",11880,0,11880,0,0,0,0,0,0
S00000012133,2820679,"2025-10-22 03:38:17",14850,0,14850,0,0,0,0,0,0
S00000012133,2820680,"2025-10-22 03:38:17",0,0,0,0,0,0,0,0,0
S00000012157,2802332,"2025-10-05 03:30:07",12622,0,12622,0,0,0,0,0,0
S00000012157,2802333,"2025-10-05 03:30:07",0,0,0,0,0,0,0,0,0
S00000012174,2813613,"2025-10-15 03:25:57",13365,0,13365,0,0,0,0,0,0
S00000012174,2813614,"2025-10-15 03:25:57",0,0,0,0,0,0,0,0,0
S00000012206,2821465,"2025-10-23 03:16:48",11880,0,11880,0,0,0,0,0,0
S00000012594,2795928,"2025-10-01 12:27:47",0,0,0,0,0,0,0,0,0
S00000012594,2795929,"2025-10-01 12:27:47",7425,0,7425,0,0,0,0,0,0
S00000012619,2810929,"2025-10-12 03:16:55",11880,0,11880,0,0,0,0,0,0
S00000012698,2811616,"2025-10-13 03:17:04",13365,0,13365,0,0,0,0,0,0
S00000012698,2811617,"2025-10-13 03:17:04",0,0,0,0,0,0,0,0,0
S00000012750,2809363,"2025-10-10 03:25:06",11880,0,11880,0,0,0,0,0,0
S00000012841,2810620,"2025-10-11 03:33:15",14107,0,14107,0,0,0,0,0,0
S00000012841,2810621,"2025-10-11 03:33:15",0,0,0,0,0,0,0,0,0
S00000012919,2796992,"2025-10-02 03:30:22",11880,0,11880,0,0,0,0,0,0
S00000012993,2808377,"2025-10-09 03:20:19",11880,0,11880,0,0,0,0,0,0
S00000013015,2811731,"2025-10-13 03:23:48",11880,0,11880,0,0,0,0,0,0
S00000013048,2817758,"2025-10-18 03:39:34",14107,0,14107,0,0,0,0,0,0
S00000013048,2817759,"2025-10-18 03:39:34",0,0,0,0,0,0,0,0,0
S00000013076,2806846,"2025-10-08 03:18:20",11880,0,11880,0,0,0,0,0,0
S00000013104,2824542,"2025-10-26 22:09:27",0,0,0,0,0,0,0,0,0
S00000013104,2824543,"2025-10-26 22:09:28",7425,0,7425,0,0,0,0,0,0
S00000013197,2796817,"2025-10-02 03:19:56",17820,0,17820,0,0,0,0,0,0
S00000013227,2822295,"2025-10-24 03:16:42",11880,0,11880,0,0,0,0,0,0
S00000013230,2795392,"2025-10-01 04:23:22",13365,0,13365,0,0,0,0,0,0
S00000013230,2795393,"2025-10-01 04:23:23",0,0,0,0,0,0,0,0,0
S00000013279,2797394,"2025-10-02 03:45:06",14107,0,14107,0,0,0,0,0,0
S00000013279,2797395,"2025-10-02 03:45:06",0,0,0,0,0,0,0,0,0
S00000013339,2803406,"2025-10-06 05:47:32",13365,0,13365,0,0,0,0,0,0
S00000013339,2806499,"2025-10-07 00:00:00",-1485,0,-1485,0,0,0,0,0,0
S00000013477,2826139,"2025-10-28 03:28:12",11880,0,11880,0,0,0,0,0,0
S00000013521,2802087,"2025-10-05 03:17:13",11880,0,11880,0,0,0,0,0,0
S00000013625,2822401,"2025-10-24 03:22:13",13365,0,13365,0,0,0,0,0,0
S00000013625,2822402,"2025-10-24 03:22:13",0,0,0,0,0,0,0,0,0
S00000013679,2816271,"2025-10-17 03:26:01",13365,0,13365,0,0,0,0,0,0
S00000013679,2816272,"2025-10-17 03:26:01",0,0,0,0,0,0,0,0,0
S00000013685,2808882,"2025-10-09 03:40:22",14107,0,14107,0,0,0,0,0,0
S00000013685,2808883,"2025-10-09 03:40:22",0,0,0,0,0,0,0,0,0
S00000013710,2794402,"2025-10-01 03:47:23",11880,0,11880,0,0,0,0,0,0
S00000013721,2807168,"2025-10-08 03:32:57",11880,0,11880,0,0,0,0,0,0
S00000013733,2802510,"2025-10-05 03:36:10",13365,0,13365,0,0,0,0,0,0
S00000013733,2802511,"2025-10-05 03:36:10",0,0,0,0,0,0,0,0,0
S00000013770,2816066,"2025-10-17 03:15:26",13365,0,13365,0,0,0,0,0,0
S00000013770,2816067,"2025-10-17 03:15:26",0,0,0,0,0,0,0,0,0
S00000013885,2819738,"2025-10-21 03:35:45",14107,0,14107,0,0,0,0,0,0
S00000013885,2819739,"2025-10-21 03:35:45",0,0,0,0,0,0,0,0,0
S00000013973,2809269,"2025-10-10 03:19:15",11880,0,11880,0,0,0,0,0,0
S00000014120,2794986,"2025-10-01 04:09:15",11880,0,11880,0,0,0,0,0,0
S00000014181,2816119,"2025-10-17 03:17:45",13365,0,13365,0,0,0,0,0,0
S00000014181,2816120,"2025-10-17 03:17:45",0,0,0,0,0,0,0,0,0
S00000014185,2813485,"2025-10-15 03:20:44",11880,0,11880,0,0,0,0,0,0
S00000014267,2802662,"2025-10-05 03:41:22",14850,0,14850,0,0,0,0,0,0
S00000014267,2802663,"2025-10-05 03:41:22",0,0,0,0,0,0,0,0,0
S00000014375,2829577,"2025-10-31 03:18:56",11880,0,11880,0,0,0,0,0,0
S00000014391,2824320,"2025-10-26 03:29:02",13365,0,13365,0,0,0,0,0,0
S00000014391,2824321,"2025-10-26 03:29:03",0,0,0,0,0,0,0,0,0
S00000014424,2800039,"2025-10-03 03:37:06",13365,0,13365,0,0,0,0,0,0
S00000014424,2800040,"2025-10-03 03:37:07",0,0,0,0,0,0,0,0,0
S00000014470,2821460,"2025-10-23 03:16:31",11880,0,11880,0,0,0,0,0,0
S00000014512,2816259,"2025-10-17 03:25:39",13365,0,13365,0,0,0,0,0,0
S00000014512,2816260,"2025-10-17 03:25:39",0,0,0,0,0,0,0,0,0
S00000014536,2827405,"2025-10-29 03:16:16",990,0,990,0,0,0,0,0,0
S00000014536,2827482,"2025-10-29 03:21:00",11880,0,11880,0,0,0,0,0,0
S00000014553,2808914,"2025-10-09 09:49:35",0,0,0,0,0,0,0,0,0
S00000014553,2808915,"2025-10-09 09:49:35",14107,0,14107,0,0,0,0,0,0
S00000014611,2817766,"2025-10-18 03:39:52",14850,0,14850,0,0,0,0,0,0
S00000014611,2817767,"2025-10-18 03:39:52",0,0,0,0,0,0,0,0,0
S00000014618,2794003,"2025-10-01 03:24:37",11880,0,11880,0,0,0,0,0,0
S00000014643,2824426,"2025-10-26 03:32:49",14107,0,14107,0,0,0,0,0,0
S00000014643,2824427,"2025-10-26 03:32:49",0,0,0,0,0,0,0,0,0
S00000014650,2802300,"2025-10-05 03:28:54",17820,0,17820,0,0,0,0,0,0
S00000014816,2795585,"2025-10-01 04:30:09",13365,0,13365,0,0,0,0,0,0
S00000014816,2795586,"2025-10-01 04:30:09",0,0,0,0,0,0,0,0,0
S00000014849,2814633,"2025-10-16 03:33:40",14107,0,14107,0,0,0,0,0,0
S00000014849,2814634,"2025-10-16 03:33:40",0,0,0,0,0,0,0,0,0
S00000014878,2821875,"2025-10-23 03:34:48",14107,0,14107,0,0,0,0,0,0
S00000014878,2821876,"2025-10-23 03:34:49",0,0,0,0,0,0,0,0,0
S00000014899,2808480,"2025-10-09 03:26:31",13365,0,13365,0,0,0,0,0,0
S00000014899,2808481,"2025-10-09 03:26:31",0,0,0,0,0,0,0,0,0
S00000014905,2809233,"2025-10-10 03:17:31",11880,0,11880,0,0,0,0,0,0
S00000014909,2793985,"2025-10-01 03:23:52",13365,0,13365,0,0,0,0,0,0
S00000014909,2793986,"2025-10-01 03:23:52",0,0,0,0,0,0,0,0,0
S00000014991,2802713,"2025-10-05 11:04:30",0,0,0,0,0,0,0,0,0
