生徒ID,請求情報ID,支払日時,支払金額,合計,差引,12月売上,01月売上,02月売上,03月売上,04月売上,05月売上
S00000027262,2914384,"2026-01-04 03:32:26",0,0,0,0,0,0,0,0,0
S00000027589,2910678,"2026-01-01 03:52:22",11880,11880,0,0,11880,0,0,0,0
S00000028262,2910587,"2026-01-01 03:46:56",11880,11880,0,0,11880,0,0,0,0
S00000028393,2912228,"2026-01-02 08:20:58",11880,11497,383,0,11497,0,0,0,0
S00000028685,2914196,"2026-01-04 03:25:25",11880,10731,1149,0,10731,0,0,0,0
S00000028713,2910572,"2026-01-01 03:46:02",11880,11880,0,0,11880,0,0,0,0
S00000028740,2911753,"2026-01-01 04:29:43",13365,13365,0,0,13365,0,0,0,0
S00000028740,2911754,"2026-01-01 04:29:43",0,0,0,0,0,0,0,0,0
S00000029564,2914178,"2026-01-04 03:24:22",11880,10731,1149,0,10731,0,0,0,0
S00000030033,2916049,"2026-01-05 17:30:04",0,0,0,0,0,0,0,0,0
S00000030033,2916050,"2026-01-05 17:30:05",7425,6467,958,0,6467,0,0,0,0
S00000030252,2916441,"2026-01-06 03:23:43",13365,11210,2155,0,11210,0,0,0,0
S00000030252,2916442,"2026-01-06 03:23:43",0,0,0,0,0,0,0,0,0
S00000030349,2912088,"2026-01-01 14:00:22",0,0,0,0,0,0,0,0,0
S00000030349,2912089,"2026-01-01 14:00:22",13365,13365,0,0,13365,0,0,0,0
S00000030782,2912229,"2026-01-02 08:21:01",11880,11497,383,0,11497,0,0,0,0
S00000030794,2912288,"2026-01-02 08:24:18",11880,11497,383,0,11497,0,0,0,0
S00000031334,2912787,"2026-01-02 08:44:29",14107,13652,455,0,13652,0,0,0,0
S00000031334,2912788,"2026-01-02 08:44:30",0,0,0,0,0,0,0,0,0
S00000031395,2911167,"2026-01-01 04:09:50",12622,12622,0,0,12622,0,0,0,0
S00000031395,2911168,"2026-01-01 04:09:50",0,0,0,0,0,0,0,0,0
S00000031403,2911993,"2026-01-01 04:38:03",14107,14107,0,0,14107,0,0,0,0
S00000031403,2911994,"2026-01-01 04:38:03",0,0,0,0,0,0,0,0,0
S00000031482,2910350,"2026-01-01 03:33:57",11880,11880,0,0,11880,0,0,0,0
S00000032523,2915983,"2026-01-05 13:16:58",0,0,0,0,0,0,0,0,0
S00000032523,2915984,"2026-01-05 13:16:58",7425,0,7425,0,0,0,0,0,0
S00000032581,2910280,"2026-01-01 03:29:38",11880,11880,0,0,11880,0,0,0,0
S00000032631,2914042,"2026-01-04 03:16:23",11880,10731,1149,0,10731,0,0,0,0
S00000032692,2914099,"2026-01-04 03:19:38",11880,10731,1149,0,10731,0,0,0,0
S00000032929,2910428,"2026-01-01 03:37:56",17820,17820,0,0,17820,0,0,0,0
S00000034121,2914204,"2026-01-04 03:25:53",11880,10731,1149,0,10731,0,0,0,0
S00000034762,2913831,"2026-01-03 03:42:55",14107,13197,910,0,13197,0,0,0,0
S00000034762,2913832,"2026-01-03 03:42:55",0,0,0,0,0,0,0,0,0
S00000035270,2912046,"2026-01-01 04:39:52",14107,14107,0,0,14107,0,0,0,0
S00000035270,2912047,"2026-01-01 04:39:53",0,0,0,0,0,0,0,0,0
S00000035291,2912374,"2026-01-02 08:29:21",11880,11497,383,0,11497,0,0,0,0
S00000035927,2916296,"2026-01-06 03:17:16",11880,9964,1916,0,9964,0,0,0,0
S00000036090,2911017,"2026-01-01 04:04:33",19305,19305,0,0,19305,0,0,0,0
S00000036090,2911018,"2026-01-01 04:04:33",0,0,0,0,0,0,0,0,0
S00000036106,2916425,"2026-01-06 03:23:08",13365,11210,2155,0,11210,0,0,0,0
S00000036106,2916426,"2026-01-06 03:23:08",0,0,0,0,0,0,0,0,0
S00000036550,2914949,"2026-01-05 03:17:47",990,863,127,0,863,0,0,0,0
S00000036826,2914965,"2026-01-05 03:18:36",11880,10348,1532,0,10348,0,0,0,0
S00000036868,2912548,"2026-01-02 08:36:52",11880,11497,383,0,11497,0,0,0,0
S00000037097,2912303,"2026-01-02 08:25:08",11880,11497,383,0,11497,0,0,0,0
S00000037658,2914824,"2026-01-04 16:45:31",0,0,0,0,0,0,0,0,0
S00000037658,2914825,"2026-01-04 16:45:31",14107,12742,1365,0,12742,0,0,0,0
S00000037806,2910609,"2026-01-01 03:48:15",11880,11880,0,0,11880,0,0,0,0
S00000037824,2911025,"2026-01-01 04:04:53",12622,12622,0,0,12622,0,0,0,0
S00000037824,2911026,"2026-01-01 04:04:53",0,0,0,0,0,0,0,0,0
S00000037894,2912218,"2026-01-02 08:20:32",11880,11497,383,0,11497,0,0,0,0
S00000037956,2916643,"2026-01-06 03:31:33",13365,11210,2155,0,11210,0,0,0,0
S00000037956,2916644,"2026-01-06 03:31:33",0,0,0,0,0,0,0,0,0
S00000037999,2910490,"2026-01-01 03:41:06",11880,11880,0,0,11880,0,0,0,0
S00000038068,2916276,"2026-01-06 03:16:10",13365,11210,2155,0,11210,0,0,0,0
S00000038068,2916277,"2026-01-06 03:16:11",0,0,0,0,0,0,0,0,0
S00000038068,2916278,"2026-01-06 03:16:14",19800,16607,3193,0,16607,0,0,0,0
S00000038090,2912251,"2026-01-02 08:22:03",11880,11497,383,0,11497,0,0,0,0
S00000038242,2914974,"2026-01-05 03:19:08",11880,10348,1532,0,10348,0,0,0,0
S00000038528,2914936,"2026-01-05 03:17:10",11880,10348,1532,0,10348,0,0,0,0
S00000038583,2916907,"2026-01-06 03:42:01",14107,11832,2275,0,11832,0,0,0,0
S00000038583,2916908,"2026-01-06 03:42:01",0,0,0,0,0,0,0,0,0
S00000038648,2911497,"2026-01-01 04:20:53",14107,14107,0,0,14107,0,0,0,0
S00000038648,2911498,"2026-01-01 04:20:53",0,0,0,0,0,0,0,0,0
S00000038772,2912271,"2026-01-02 08:23:11",11880,11497,383,0,11497,0,0,0,0
S00000038898,2916297,"2026-01-06 03:17:21",11880,9964,1916,0,9964,0,0,0,0
S00000039052,2911093,"2026-01-01 04:07:14",19305,19305,0,0,19305,0,0,0,0
S00000039052,2911094,"2026-01-01 04:07:14",0,0,0,0,0,0,0,0,0
S00000039094,2911453,"2026-01-01 04:19:24",20377,20377,0,0,20377,0,0,0,0
S00000039094,2911454,"2026-01-01 04:19:24",0,0,0,0,0,0,0,0,0
S00000039114,2913113,"2026-01-04 03:42:33",14107,12742,1365,0,12742,0,0,0,0
S00000039114,2914683,"2026-01-04 03:42:33",0,0,0,0,0,0,0,0,0
S00000039425,2914260,"2026-01-04 03:28:22",11880,10731,1149,0,10731,0,0,0,0
S00000039516,2910392,"2026-01-01 03:36:15",11880,11880,0,0,11880,0,0,0,0
S00000039517,2910602,"2026-01-01 03:47:51",11880,11880,0,0,11880,0,0,0,0
S00000039571,2910391,"2026-01-01 03:36:12",11880,11880,0,0,11880,0,0,0,0
S00000039789,2912290,"2026-01-02 08:24:24",11880,11497,383,0,11497,0,0,0,0
S00000039794,2914946,"2026-01-05 03:17:39",11880,10348,1532,0,10348,0,0,0,0
S00000039794,2915001,"2026-01-05 03:20:48",990,863,127,0,863,0,0,0,0
S00000039889,2910401,"2026-01-01 03:36:46",11880,11880,0,0,11880,0,0,0,0
S00000039910,2912299,"2026-01-02 08:24:53",11880,11497,383,0,11497,0,0,0,0
S00000040790,2916299,"2026-01-06 03:17:28",11880,9964,1916,0,9964,0,0,0,0
S00000041194,2910423,"2026-01-01 03:37:43",11880,11880,0,0,11880,0,0,0,0
S00000041901,2916148,"2026-01-05 18:42:21",0,0,0,0,0,0,0,0,0
S00000041901,2916149,"2026-01-05 18:42:21",14850,12934,1916,0,12934,0,0,0,0
S00000041948,2910972,"2026-01-01 04:02:58",13365,13365,0,0,13365,0,0,0,0
S00000041948,2910973,"2026-01-01 04:02:58",0,0,0,0,0,0,0,0,0
S00000041970,2912676,"2026-01-02 08:41:10",13365,12934,431,0,12934,0,0,0,0
S00000041970,2912677,"2026-01-02 08:41:10",0,0,0,0,0,0,0,0,0
S00000041994,2910869,"2026-01-01 03:59:37",13365,13365,0,0,13365,0,0,0,0
S00000041994,2910870,"2026-01-01 03:59:37",0,0,0,0,0,0,0,0,0
S00000042532,2914120,"2026-01-04 03:20:57",11880,10731,1149,0,10731,0,0,0,0
S00000042871,2914938,"2026-01-05 03:17:16",11880,10348,1532,0,10348,0,0,0,0
S00000043427,2912483,"2026-01-02 08:34:32",11880,11497,383,0,11497,0,0,0,0
S00000043763,2915196,"2026-01-05 03:30:03",13365,11641,1724,0,11641,0,0,0,0
S00000043763,2915197,"2026-01-05 03:30:03",0,0,0,0,0,0,0,0,0
S00000043765,2914839,"2026-01-04 19:38:43",0,0,0,0,0,0,0,0,0
S00000043765,2914840,"2026-01-04 19:38:43",14107,12742,1365,0,12742,0,0,0,0
S00000044169,2914405,"2026-01-04 03:33:15",13365,12072,1293,0,12072,0,0,0,0
S00000044169,2914406,"2026-01-04 03:33:15",0,0,0,0,0,0,0,0,0
S00000044333,2916305,"2026-01-06 03:17:49",11880,9964,1916,0,9964,0,0,0,0
S00000044333,2916306,"2026-01-06 03:17:52",990,831,159,0,831,0,0,0,0
S00000044563,2911745,"2026-01-01 04:29:28",14107,14107,0,0,14107,0,0,0,0
S00000044563,2911746,"2026-01-01 04:29:28",0,0,0,0,0,0,0,0,0
S00000044687,2912967,"2026-01-02 08:50:31",11880,11497,383,0,11497,0,0,0,0
S00000044757,2914900,"2026-01-05 03:15:38",14850,12934,1916,0,12934,0,0,0,0
S00000044757,2914901,"2026-01-05 03:15:38",0,0,0,0,0,0,0,0,0
S00000045361,2914543,"2026-01-04 03:37:44",14107,12742,1365,0,12742,0,0,0,0
S00000045361,2914544,"2026-01-04 03:37:45",0,0,0,0,0,0,0,0,0
S00000045586,2914798,"2026-01-04 13:49:39",0,0,0,0,0,0,0,0,0
S00000045586,2914799,"2026-01-04 13:49:39",14107,12742,1365,0,12742,0,0,0,0
S00000045649,2914047,"2026-01-04 03:16:37",11880,10731,1149,0,10731,0,0,0,0
S00000045819,2914973,"2026-01-05 03:19:05",11880,10348,1532,0,10348,0,0,0,0
S00000045954,2910459,"2026-01-01 03:39:21",11880,11880,0,0,11880,0,0,0,0
S00000046072,2914690,"2026-01-04 03:42:44",14107,12742,1365,0,12742,0,0,0,0
S00000046072,2914691,"2026-01-04 03:42:45",0,0,0,0,0,0,0,0,0
S00000046092,2910457,"2026-01-01 03:39:16",11880,11880,0,0,11880,0,0,0,0
S00000046105,2909957,"2026-01-01 03:19:00",13365,13365,0,0,13365,0,0,0,0
S00000046105,2909958,"2026-01-01 03:19:00",0,0,0,0,0,0,0,0,0
S00000046174,2914934,"2026-01-05 03:17:02",11880,10348,1532,0,10348,0,0,0,0
S00000046260,2916645,"2026-01-06 03:31:36",13365,11210,2155,0,11210,0,0,0,0
S00000046260,2916646,"2026-01-06 03:31:36",0,0,0,0,0,0,0,0,0
S00000046658,2910472,"2026-01-01 03:40:01",11880,11880,0,0,11880,0,0,0,0
S00000046849,2910427,"2026-01-01 03:37:53",11880,11880,0,0,11880,0,0,0,0
S00000046983,2910419,"2026-01-01 03:37:33",11880,11880,0,0,11880,0,0,0,0
S00000047128,2915335,"2026-01-05 03:34:49",12622,10994,1628,0,10994,0,0,0,0
S00000047128,2915336,"2026-01-05 03:34:49",0,0,0,0,0,0,0,0,0
S00000047211,2915078,"2026-01-05 03:25:32",11880,10348,1532,0,10348,0,0,0,0
S00000047778,2910637,"2026-01-01 03:49:56",17820,17820,0,0,17820,0,0,0,0
S00000047930,2916315,"2026-01-06 03:18:25",11880,9964,1916,0,9964,0,0,0,0
S00000047971,2914733,"2026-01-04 04:11:55",0,0,0,0,0,0,0,0,0
S00000047971,2914734,"2026-01-04 04:11:55",14850,13413,1437,0,13413,0,0,0,0
S00000048108,2911063,"2026-01-01 04:06:06",11880,11880,0,0,11880,0,0,0,0
S00000048116,2911144,"2026-01-01 04:09:05",11880,11880,0,0,11880,0,0,0,0
S00000048143,2915573,"2026-01-05 09:11:02",0,0,0,0,0,0,0,0,0
S00000048143,2915574,"2026-01-05 09:11:03",14107,12287,1820,0,12287,0,0,0,0
S00000048385,2913595,"2026-01-03 03:34:36",11880,11114,766,0,11114,0,0,0,0
S00000048463,2915594,"2026-01-05 11:15:48",0,0,0,0,0,0,0,0,0
S00000048463,2915595,"2026-01-05 11:15:48",13365,11641,1724,0,11641,0,0,0,0
S00000048575,2913581,"2026-01-03 03:34:07",13365,12503,862,0,12503,0,0,0,0
S00000048575,2913582,"2026-01-03 03:34:07",0,0,0,0,0,0,0,0,0
S00000049324,2911803,"2026-01-01 04:31:20",14107,14107,0,0,14107,0,0,0,0
S00000049324,2911804,"2026-01-01 04:31:20",0,0,0,0,0,0,0,0,0
S00000049490,2916647,"2026-01-06 03:31:41",11880,9964,1916,0,9964,0,0,0,0
S00000049541,2915402,"2026-01-05 03:37:11",14107,12287,1820,0,12287,0,0,0,0
S00000049541,2915403,"2026-01-05 03:37:11",0,0,0,0,0,0,0,0,0
S00000049677,2912338,"2026-01-02 08:27:08",11880,11497,383,0,11497,0,0,0,0
S00000049738,2910655,"2026-01-01 03:51:01",13365,13365,0,0,13365,0,0,0,0
S00000049738,2910656,"2026-01-01 03:51:02",0,0,0,0,0,0,0,0,0
S00000050947,2912521,"2026-01-02 08:35:51",13365,12934,431,0,12934,0,0,0,0
S00000050947,2912522,"2026-01-02 08:35:51",0,0,0,0,0,0,0,0,0
S00000052235,2910677,"2026-01-01 03:52:19",19800,19800,0,0,19800,0,0,0,0
S00000052292,2913660,"2026-01-03 03:37:00",11880,11114,766,0,11114,0,0,0,0
S00000052349,2914935,"2026-01-05 03:17:06",11880,10348,1532,0,10348,0,0,0,0
S00000052853,2912244,"2026-01-02 08:21:42",11880,11497,383,0,11497,0,0,0,0
S00000052902,2913259,"2026-01-03 03:21:48",11880,11114,766,0,11114,0,0,0,0
